history_id,started_at,ended_at,from_parking_lot,to_parking_lot,car,passengers_count,distance,user_id
202205_85,2022/5/14 8:41,2022/5/14 8:41,NAIST,NAIST,iMiev02,0,-,91
202205_86,2022/5/14 9:02,2022/5/14 15:11,NAIST,NAIST,iMiev02,1,9.512810456535995,91
202205_87,2022/5/14 9:30,2022/5/14 13:20,NAIST,NAIST,iMiev01,2,15.739148099057141,96
202205_88,2022/5/14 9:47,2022/5/14 11:05,NAIST,NAIST,BMW (STAFF ONLY),1,12.377490348926038,2
202205_89,2022/5/14 10:22,2022/5/14 11:44,NAIST,NAIST,LEAF (STAFF ONLY),1,-,8
202205_90,2022/5/14 12:23,2022/5/14 13:10,NAIST,NAIST,LEAF (STAFF ONLY),1,-,2
202205_91,2022/5/14 13:54,2022/5/14 15:59,NAIST,NAIST,iMiev01,1,6.1584509600772215,67
202205_92,2022/5/14 15:20,2022/5/14 16:13,NAIST,NAIST,iMiev02,2,5.460306735533985,105
202205_93,2022/5/14 16:24,2022/5/14 22:22,NAIST,NAIST,iMiev02,2,17.294604422771048,69
202205_94,2022/5/14 16:45,2022/5/14 20:52,NAIST,NAIST,iMiev01,1,5.996386615105556,78
202205_95,2022/5/14 22:42,2022/5/15 0:37,NAIST,NAIST,iMiev02,1,9.471154919749663,90
202205_96,2022/5/15 8:49,2022/5/15 10:33,NAIST,NAIST,iMiev02,2,3.2239814090851087,91
202205_97,2022/5/15 9:05,2022/5/15 17:26,NAIST,NAIST,iMiev01,4,23.14611894592367,78
202205_98,2022/5/15 15:46,2022/5/15 17:29,NAIST,STATION,iMiev02,1,-,69
202205_99,2022/5/15 17:43,2022/5/15 19:25,NAIST,NAIST,iMiev01,2,8.254402685481066,69
202205_100,2022/5/15 18:06,2022/5/16 3:38,STATION,NAIST,iMiev02,1,2.9798907292988175,96
202205_101,2022/5/15 20:45,2022/5/16 0:58,NAIST,NAIST,iMiev01,1,4.0366053050119675,90
202205_102,2022/5/16 8:47,2022/5/16 9:57,NAIST,STATION,iMiev02,1,2.931976914944383,97
202205_103,2022/5/16 9:22,2022/5/16 15:37,NAIST,NAIST,LEAF (STAFF ONLY),4,-,42
202205_104,2022/5/16 10:42,2022/5/16 11:20,NAIST,NAIST,iMiev01,1,8.176626043,91
202205_105,2022/5/16 12:32,2022/5/16 13:40,NAIST,NAIST,iMiev01,1,4.017205201138118,96
202205_106,2022/5/16 14:02,2022/5/16 15:28,NAIST,NAIST,iMiev01,1,3.184185393149637,67
202205_107,2022/5/16 18:15,2022/5/16 21:10,NAIST,NAIST,iMiev01,4,21.046049660825233,96
202205_108,2022/5/16 20:25,2022/5/16 22:07,STATION,NAIST,iMiev02,1,12.262432670806618,97
202205_109,2022/5/16 21:24,2022/5/17 1:09,NAIST,NAIST,iMiev01,1,14.033800548488488,69
202205_110,2022/5/16 22:45,2022/5/16 23:53,NAIST,NAIST,iMiev02,1,12.15912153631134,90
202205_111,2022/5/17 11:50,2022/5/17 16:00,NAIST,NAIST,iMiev01,3,4.901551118270705,78
202205_112,2022/5/17 13:00,2022/5/17 13:46,NAIST,NAIST,LEAF (STAFF ONLY),2,-,85
202205_113,2022/5/17 13:21,2022/5/17 16:15,NAIST,STATION,iMiev02,2,3.485246367,67
202205_114,2022/5/17 16:21,2022/5/17 19:09,NAIST,NAIST,iMiev01,2,12.706511901276732,96
202205_115,2022/5/17 16:25,2022/5/17 18:08,STATION,NAIST,iMiev02,2,9.975322155517345,67
202205_116,2022/5/17 18:20,2022/5/17 22:36,NAIST,NAIST,iMiev02,2,25.176392188720094,89
202205_117,2022/5/17 20:01,2022/5/18 0:50,NAIST,NAIST,iMiev01,1,5.874489819132339,90
202205_118,2022/5/18 8:02,2022/5/18 10:14,NAIST,NAIST,iMiev01,1,7.327763619979257,97
202205_119,2022/5/18 9:42,2022/5/18 13:08,NAIST,NAIST,iMiev02,3,12.07813925386071,67
202205_120,2022/5/18 10:52,2022/5/18 12:02,NAIST,NAIST,iMiev01,2,10,78
202205_121,2022/5/18 13:41,2022/5/18 14:21,NAIST,NAIST,iMiev02,1,4.916607953780396,73
202205_122,2022/5/18 14:21,2022/5/18 16:18,NAIST,NAIST,iMiev01,2,12.695878647449774,67
202205_123,2022/5/18 19:00,2022/5/18 21:06,NAIST,NAIST,iMiev01,3,17.509788303103427,97
202205_124,2022/5/18 19:44,2022/5/19 0:19,NAIST,NAIST,iMiev02,2,10.672200492275572,78
202205_125,2022/5/18 21:28,2022/5/18 23:24,NAIST,NAIST,iMiev01,1,6.573702521665589,69
202205_126,2022/5/19 9:50,2022/5/19 12:17,NAIST,STATION,iMiev02,1,2.458323207292343,78
202205_127,2022/5/19 10:30,2022/5/19 13:07,NAIST,NAIST,iMiev01,2,11.363935538356902,67
202205_128,2022/5/19 10:41,2022/5/19 11:11,NAIST,NAIST,LEAF (STAFF ONLY),2,-,8
202205_129,2022/5/19 15:27,2022/5/19 21:08,STATION,NAIST,iMiev02,2,7.878484563023368,78
202205_130,2022/5/19 16:21,2022/5/19 19:59,NAIST,NAIST,iMiev01,4,6.669315569555248,105
202205_131,2022/5/19 20:24,2022/5/19 21:32,NAIST,NAIST,iMiev01,1,12.222364804745258,46
202205_132,2022/5/19 22:50,2022/5/20 2:10,NAIST,NAIST,iMiev01,1,-,69
202205_133,2022/5/20 8:32,2022/5/20 9:50,NAIST,STATION,iMiev01,1,2.8937340658146855,97
202205_134,2022/5/20 10:25,2022/5/20 14:13,NAIST,NAIST,iMiev02,2,3.8976501406048496,67
202205_135,2022/5/20 11:37,2022/5/20 18:20,NAIST,NAIST,LEAF (STAFF ONLY),4,-,38
202205_136,2022/5/20 14:26,2022/5/20 15:50,NAIST,NAIST,iMiev02,2,15.494903975141236,91
202205_137,2022/5/20 16:05,2022/5/20 20:58,NAIST,NAIST,iMiev02,2,18.827665117623393,96
202205_138,2022/5/20 17:03,2022/5/20 22:37,STATION,NAIST,iMiev01,3,17.768157364317652,105
202205_139,2022/5/20 21:40,2022/5/20 22:21,NAIST,NAIST,iMiev02,2,4.630103655941215,78
202205_140,2022/5/20 22:40,2022/5/20 23:29,NAIST,NAIST,iMiev01,4,19.444557311116565,105
202205_141,2022/5/21 9:49,2022/5/21 20:07,NAIST,NAIST,iMiev01,4,17.695272101400057,78
202205_142,2022/5/21 10:08,2022/5/21 16:51,NAIST,NAIST,iMiev02,1,5.906483489906487,97
202205_143,2022/5/21 17:53,2022/5/21 20:55,NAIST,NAIST,iMiev02,1,25.899094685233422,69
202205_144,2022/5/21 21:58,2022/5/22 3:09,NAIST,NAIST,iMiev02,1,-,90
202205_145,2022/5/22 8:24,2022/5/22 9:46,NAIST,STATION,iMiev02,1,2.931564013410064,97
202205_146,2022/5/22 9:09,2022/5/22 11:33,NAIST,NAIST,iMiev01,1,6.214617851043612,67
202205_147,2022/5/22 11:13,2022/5/22 16:14,NAIST,NAIST,LEAF (STAFF ONLY),3,-,6
202205_148,2022/5/22 12:56,2022/5/22 18:25,NAIST,NAIST,iMiev01,2,9.292093793922767,78
202205_149,2022/5/22 15:52,2022/5/22 18:34,STATION,STATION,iMiev02,1,-,69
202205_150,2022/5/22 18:42,2022/5/22 22:35,NAIST,NAIST,iMiev01,1,15.065740360281325,69
202205_151,2022/5/23 5:42,2022/5/23 6:17,NAIST,STATION,iMiev01,1,2.167400776188239,69
202205_152,2022/5/23 11:20,2022/5/23 11:59,NAIST,STATION,LEAF (STAFF ONLY),2,-,42
202205_153,2022/5/23 11:41,2022/5/23 12:01,NAIST,NAIST,BMW (STAFF ONLY),1,0.1939797809515532,106
202205_154,2022/5/23 15:04,2022/5/23 18:35,STATION,NAIST,iMiev01,4,12.818537929928695,105
202205_155,2022/5/23 15:20,2022/5/23 15:31,NAIST,NAIST,BMW (STAFF ONLY),1,0.010800217432126741,106
202205_156,2022/5/23 15:22,2022/5/23 16:51,STATION,NAIST,iMiev02,2,18.46842375238168,67
202205_157,2022/5/23 17:05,2022/5/23 18:00,NAIST,NAIST,iMiev02,4,8.387361737569474,81
202205_158,2022/5/23 18:21,2022/5/23 19:55,NAIST,NAIST,iMiev02,1,14.137820315184113,46
202205_159,2022/5/23 18:41,2022/5/23 20:40,NAIST,NAIST,iMiev01,3,19.827935604511165,98
202205_160,2022/5/23 20:41,2022/5/24 16:11,NAIST,NAIST,iMiev02,1,8.183384278550065,90
202205_161,2022/5/24 7:58,2022/5/24 15:58,NAIST,NAIST,iMiev01,1,11.691395203654883,91
202205_162,2022/5/24 9:42,2022/5/24 11:58,NAIST,NAIST,BMW (STAFF ONLY),0,0.083549488,1
202205_163,2022/5/24 12:21,2022/5/24 13:40,NAIST,NAIST,BMW (STAFF ONLY),2,10.998104739449042,1
202205_164,2022/5/24 16:05,2022/5/24 18:57,NAIST,NAIST,iMiev01,4,17.83517105282917,105
202205_165,2022/5/24 17:01,2022/5/24 19:16,NAIST,NAIST,iMiev02,2,14.750260694294276,96
202205_166,2022/5/24 19:31,2022/5/24 21:03,NAIST,NAIST,iMiev02,1,10.766517361269937,46
202205_167,2022/5/24 19:45,2022/5/24 22:23,NAIST,NAIST,iMiev01,2,14.783005998924253,97
202205_168,2022/5/24 21:51,2022/5/24 23:44,NAIST,NAIST,iMiev02,1,11.867193525097345,90
202205_169,2022/5/25 8:42,2022/5/25 10:45,NAIST,NAIST,iMiev02,2,13.05057593367413,67
202205_170,2022/5/25 9:03,2022/5/25 13:13,NAIST,NAIST,iMiev01,4,14.138275587170229,96
202205_171,2022/5/25 11:00,2022/5/25 11:11,NAIST,STATION,iMiev02,1,3.0840584046114987,105
202205_172,2022/5/25 14:46,2022/5/25 19:17,NAIST,NAIST,BMW (STAFF ONLY),2,14.153698627211671,42
202205_173,2022/5/25 15:55,2022/5/25 21:08,NAIST,NAIST,iMiev01,1,12.818929395706329,78
202205_174,2022/5/25 20:21,2022/5/25 21:11,NAIST,NAIST,BMW (STAFF ONLY),2,5.167429195435014,85
202205_175,2022/5/25 23:24,2022/5/26 1:02,STATION,NAIST,iMiev02,1,3.3981241175693606,90
202205_176,2022/5/26 8:40,2022/5/26 17:28,NAIST,NAIST,iMiev02,2,19.149076502554827,78
202205_177,2022/5/26 9:42,2022/5/26 14:33,NAIST,NAIST,iMiev01,3,17.297782527396727,96
202205_178,2022/5/26 13:49,2022/5/26 14:02,NAIST,NAIST,BMW (STAFF ONLY),2,3.7921342188744145,85
202205_179,2022/5/26 14:42,2022/5/26 16:22,NAIST,NAIST,iMiev01,0,-,97
202205_180,2022/5/26 16:41,2022/5/26 21:36,NAIST,NAIST,iMiev01,4,21.476944016211476,96
202205_181,2022/5/26 18:36,2022/5/26 20:59,NAIST,KEIHANA,iMiev02,2,27.09884246165157,91
202205_182,2022/5/26 18:40,2022/5/26 20:28,NAIST,NAIST,BMW (STAFF ONLY),2,9.512313126058402,85
202205_183,2022/5/26 21:22,2022/5/26 22:43,KEIHANA,NAIST,iMiev02,2,9.776677649142568,91
202205_184,2022/5/26 22:43,2022/5/26 23:55,NAIST,NAIST,iMiev01,1,4.252483275972832,78
202205_185,2022/5/27 10:00,2022/5/27 14:16,NAIST,KEIHANA,iMiev01,1,13.60320791680712,91
202205_186,2022/5/27 10:23,2022/5/27 12:21,NAIST,NAIST,iMiev02,1,3.3135274788630866,67
202205_187,2022/5/27 11:57,2022/5/27 13:52,NAIST,NAIST,BMW (STAFF ONLY),1,-,38
202205_188,2022/5/27 13:10,2022/5/27 14:40,NAIST,STATION,iMiev02,1,4.006187112,69
202205_189,2022/5/27 14:21,2022/5/27 19:25,KEIHANA,NAIST,iMiev01,2,15.087132775402884,91
202205_190,2022/5/27 16:02,2022/5/27 16:18,NAIST,NAIST,BMW (STAFF ONLY),2,2.1698699704175324,8
202205_191,2022/5/27 17:20,2022/5/27 22:46,STATION,NAIST,iMiev02,1,3.2282968991586807,90
202205_192,2022/5/27 20:21,2022/5/27 22:38,NAIST,NAIST,iMiev01,1,16.565050753712633,78
202205_193,2022/5/28 0:01,2022/5/28 0:39,NAIST,NAIST,iMiev02,3,4.281448008912239,81
202205_194,2022/5/28 0:22,2022/5/28 1:33,NAIST,NAIST,iMiev01,3,18.52940521956439,109
202205_195,2022/5/28 8:59,2022/5/28 21:01,NAIST,NAIST,iMiev01,2,26.052809438703218,91
202205_196,2022/5/28 9:18,2022/5/28 11:57,NAIST,STATION,iMiev02,1,19.58533076990155,97
202205_197,2022/5/28 10:30,2022/5/28 10:51,NAIST,STATION,BMW (STAFF ONLY),1,5.2799108822440495,85
202205_198,2022/5/28 12:00,2022/5/28 13:09,STATION,NAIST,iMiev02,1,9.854785038006893,97
202205_199,2022/5/28 13:22,2022/5/28 19:59,NAIST,NAIST,iMiev02,3,15.72033905547406,78
202205_200,2022/5/28 20:22,2022/5/28 22:43,NAIST,NAIST,iMiev02,2,13.151662934582452,109
202205_201,2022/5/28 21:22,2022/5/29 2:05,NAIST,NAIST,iMiev01,1,5.953050351653526,90
202205_202,2022/5/29 9:27,2022/5/29 19:00,NAIST,NAIST,iMiev01,3,8.727192731980306,78
202205_203,2022/5/29 10:04,2022/5/29 11:08,NAIST,STATION,iMiev02,3,5.7876757990344405,38
202205_204,2022/5/29 11:21,2022/5/29 15:33,STATION,NAIST,BMW (STAFF ONLY),3,14.531255452178582,38
202205_205,2022/5/29 12:22,2022/5/30 9:00,STATION,NAIST,iMiev02,1,16.900193932393144,90
202205_206,2022/5/29 20:07,2022/5/29 21:46,NAIST,NAIST,iMiev01,3,8.578514097602131,110
202205_207,2022/5/30 11:02,2022/5/30 12:06,NAIST,NAIST,iMiev02,1,9.99829347,46
202205_208,2022/5/30 12:37,2022/5/30 13:01,NAIST,NAIST,iMiev01,1,-,78
202205_209,2022/5/30 13:24,2022/5/30 21:55,NAIST,NAIST,iMiev01,1,33.01731694052239,90
202205_210,2022/5/30 14:23,2022/5/30 18:04,NAIST,NAIST,iMiev02,2,9.012668477046264,81
202205_211,2022/5/30 18:22,2022/5/30 22:09,NAIST,NAIST,iMiev02,3,25.71589091,96
202205_212,2022/5/31 6:27,2022/5/31 9:12,NAIST,STATION,iMiev02,1,2.8782370643185065,78
202205_213,2022/5/31 7:00,2022/5/31 13:01,NAIST,NAIST,iMiev01,2,9.296954478951838,96
202205_214,2022/5/31 12:27,2022/5/31 21:01,STATION,NAIST,iMiev02,2,8.245910520502104,78
202205_215,2022/5/31 13:20,2022/5/31 14:25,NAIST,NAIST,iMiev01,2,5.6293214954501485,105
202205_216,2022/5/31 15:19,2022/5/31 20:05,NAIST,NAIST,iMiev01,1,3.207197707119359,90
202205_217,2022/5/31 20:23,2022/5/31 20:29,NAIST,STATION,iMiev01,0,-,105
202205_218,2022/5/31 21:41,2022/6/1 2:29,NAIST,NAIST,iMiev02,1,-,109
202205_219,2022/5/31 23:45,2022/6/1 0:24,STATION,NAIST,iMiev01,1,2.9138222204762703,90
202206_0,2022/6/1 9:28,2022/6/1 16:19,NAIST,NAIST,iMiev02,3,18.889208518996252,67
202206_1,2022/6/1 10:02,2022/6/1 12:29,NAIST,NAIST,iMiev01,3,10.660160024443787,105
202206_2,2022/6/1 12:57,2022/6/1 17:19,NAIST,NAIST,iMiev01,1,-,78
202206_3,2022/6/1 16:20,2022/6/1 21:34,NAIST,NAIST,iMiev02,4,13.356323524014664,105
202206_4,2022/6/2 6:23,2022/6/2 10:39,NAIST,NAIST,iMiev02,1,6.9962885527556375,69
202206_5,2022/6/2 10:40,2022/6/2 14:49,NAIST,NAIST,iMiev02,4,16.806057407351027,97
202206_6,2022/6/2 11:22,2022/6/2 15:37,NAIST,NAIST,iMiev01,2,20.499412010694712,96
202206_7,2022/6/2 15:16,2022/6/2 19:34,NAIST,NAIST,iMiev02,1,21.216552987374403,91
202206_8,2022/6/2 15:21,2022/6/2 16:46,NAIST,NAIST,LEAF (STAFF ONLY),1,8.562822043747321,106
202206_9,2022/6/2 15:40,2022/6/2 18:50,NAIST,NAIST,iMiev01,3,17.08869598047623,96
202206_10,2022/6/2 19:08,2022/6/2 20:02,NAIST,NAIST,iMiev01,1,-,78
202206_11,2022/6/2 20:21,2022/6/2 21:00,NAIST,NAIST,iMiev01,1,5.832892560060841,67
202206_12,2022/6/3 8:08,2022/6/3 11:04,NAIST,NAIST,iMiev01,1,-,78
202206_13,2022/6/3 8:10,2022/6/3 17:10,NAIST,NAIST,iMiev02,2,14.691308169226518,96
202206_14,2022/6/3 11:23,2022/6/3 15:50,NAIST,NAIST,iMiev01,4,17.435133535277842,97
202206_15,2022/6/3 11:37,2022/6/3 13:16,NAIST,NAIST,LEAF (STAFF ONLY),3,5.599194038855697,38
202206_16,2022/6/3 16:01,2022/6/3 22:12,NAIST,STATION,iMiev01,3,28.098448431044652,89
202206_17,2022/6/3 17:21,2022/6/3 19:42,NAIST,NAIST,iMiev02,4,14.85040697682346,108
202206_18,2022/6/3 20:00,2022/6/3 23:12,NAIST,NAIST,iMiev02,1,12.232681160981668,109
202206_19,2022/6/3 20:01,2022/6/3 22:34,NAIST,NAIST,LEAF (STAFF ONLY),3,38.863280170850494,38
202206_20,2022/6/3 22:20,2022/6/3 22:44,STATION,NAIST,iMiev01,3,5.656133077729087,89
202206_21,2022/6/4 7:37,2022/6/4 19:09,NAIST,NAIST,iMiev02,1,13.331873772311779,78
202206_22,2022/6/4 7:40,2022/6/4 18:35,NAIST,NAIST,iMiev01,1,-,109
202206_23,2022/6/4 19:00,2022/6/4 23:45,NAIST,NAIST,iMiev01,1,14.738454122874915,109
202206_24,2022/6/4 19:20,2022/6/4 22:37,NAIST,NAIST,iMiev02,3,10.232749227756756,108
202206_25,2022/6/4 22:40,2022/6/4 23:45,NAIST,NAIST,iMiev02,1,0.006468117,96
202206_26,2022/6/5 7:20,2022/6/5 12:43,NAIST,NAIST,iMiev02,2,-,78
202206_27,2022/6/5 9:05,2022/6/5 15:21,NAIST,NAIST,iMiev01,1,-,96
202206_28,2022/6/5 13:00,2022/6/5 16:00,NAIST,NAIST,iMiev02,3,18.48018684,108
202206_29,2022/6/5 15:51,2022/6/5 22:11,NAIST,NAIST,iMiev01,1,4.987659636529561,78
202206_30,2022/6/5 16:23,2022/6/5 20:38,NAIST,NAIST,iMiev02,2,19.935911894851948,81
202206_31,2022/6/5 20:40,2022/6/6 0:59,NAIST,NAIST,iMiev02,1,14.852984076915032,109
202206_32,2022/6/5 22:20,2022/6/6 0:03,NAIST,NAIST,iMiev01,3,16.824043024507176,89
202206_33,2022/6/6 10:04,2022/6/6 16:06,NAIST,NAIST,iMiev02,4,17.981257077309927,108
202206_34,2022/6/6 10:23,2022/6/6 14:30,NAIST,NAIST,iMiev01,2,6.574008687805935,78
202206_35,2022/6/6 14:41,2022/6/6 15:11,NAIST,NAIST,iMiev01,1,2.8239973806174454,91
202206_36,2022/6/6 15:32,2022/6/6 16:57,NAIST,NAIST,iMiev01,3,6.3902326962401395,105
202206_37,2022/6/6 16:22,2022/6/6 21:27,NAIST,NAIST,iMiev02,4,21.545340003594948,96
202206_38,2022/6/6 17:49,2022/6/6 23:33,NAIST,NAIST,iMiev01,1,5.2910328415688825,109
202206_39,2022/6/7 7:40,2022/6/7 14:37,NAIST,STATION,iMiev01,2,3.7703613511646563,78
202206_40,2022/6/7 8:02,2022/6/7 8:43,NAIST,STATION,iMiev02,1,2.5413278064380154,69
202206_41,2022/6/7 11:21,2022/6/7 11:24,NAIST,NAIST,LEAF (STAFF ONLY),1,-,106
202206_42,2022/6/7 11:26,2022/6/7 12:07,NAIST,NAIST,LEAF (STAFF ONLY),1,-,106
202206_43,2022/6/7 12:02,2022/6/7 13:31,NAIST,NAIST,BMW (STAFF ONLY),2,23.454332261639365,38
202206_44,2022/6/7 15:21,2022/6/7 15:47,NAIST,NAIST,LEAF (STAFF ONLY),1,1.5369535036707436,106
202206_45,2022/6/7 15:23,2022/6/7 18:47,STATION,NAIST,iMiev01,2,2.5075727117603535,96
202206_46,2022/6/7 19:21,2022/6/7 23:45,NAIST,NAIST,iMiev01,1,5.874667389340537,109
202206_47,2022/6/8 0:02,2022/6/8 0:02,STATION,STATION,iMiev02,0,-,91
202206_48,2022/6/8 6:28,2022/6/8 9:16,NAIST,NAIST,iMiev01,1,7.305345250880497,69
202206_49,2022/6/8 8:41,2022/6/8 9:42,STATION,NAIST,iMiev02,1,-,91
202206_50,2022/6/8 9:43,2022/6/8 13:23,NAIST,NAIST,iMiev01,2,5.110685792733124,105
202206_51,2022/6/8 12:20,2022/6/8 13:07,NAIST,NAIST,LEAF (STAFF ONLY),2,1.8340375741979054,8
202206_52,2022/6/8 13:49,2022/6/8 16:18,NAIST,NAIST,iMiev01,2,21.968918011527293,96
202206_53,2022/6/8 14:10,2022/6/8 14:10,NAIST,STATION,iMiev02,0,-,91
202206_54,2022/6/8 16:22,2022/6/8 18:16,NAIST,NAIST,iMiev01,1,5.137845342,97
202206_55,2022/6/8 17:00,2022/6/8 20:01,STATION,STATION,iMiev02,3,9.622453567917763,108
202206_56,2022/6/8 19:13,2022/6/8 21:12,NAIST,NAIST,LEAF (STAFF ONLY),3,5.394872483961305,85
202206_57,2022/6/8 19:40,2022/6/8 20:44,NAIST,NAIST,iMiev01,2,7.533140210966259,112
202206_58,2022/6/8 19:43,2022/6/8 21:44,NAIST,NAIST,BMW (STAFF ONLY),1,39.85103645011251,6
202206_59,2022/6/9 7:27,2022/6/9 7:47,NAIST,STATION,iMiev01,1,2.508681743369012,69
202206_60,2022/6/9 11:38,2022/6/9 17:01,NAIST,NAIST,LEAF (STAFF ONLY),5,14.386595585033145,38
202206_61,2022/6/9 13:42,2022/6/9 13:53,NAIST,NAIST,iMiev02,0,-,105
202206_62,2022/6/9 15:09,2022/6/9 17:00,STATION,NAIST,iMiev01,1,2.6457412725333365,69
202206_63,2022/6/9 15:21,2022/6/9 16:29,NAIST,NAIST,iMiev02,2,19.00423086840531,116
202206_64,2022/6/9 16:42,2022/6/9 21:22,NAIST,NAIST,iMiev02,4,11.58517103682262,105
202206_65,2022/6/9 18:21,2022/6/9 20:10,NAIST,NAIST,iMiev01,4,19.914137487542334,116
202206_66,2022/6/9 22:41,2022/6/9 23:08,NAIST,NAIST,iMiev01,2,4.2127819351914075,97
202206_67,2022/6/9 22:44,2022/6/9 23:43,NAIST,NAIST,iMiev02,1,22.55007255926595,74
202206_68,2022/6/10 8:43,2022/6/10 10:19,NAIST,NAIST,iMiev02,2,6.791327495542561,91
202206_69,2022/6/10 11:37,2022/6/10 13:38,NAIST,NAIST,LEAF (STAFF ONLY),3,10.153664205709314,38
202206_70,2022/6/10 12:25,2022/6/10 13:03,NAIST,NAIST,iMiev02,0,-,67
202206_71,2022/6/10 14:20,2022/6/10 16:01,NAIST,NAIST,iMiev02,0,-,105
202206_72,2022/6/10 14:20,2022/6/10 14:43,NAIST,NAIST,LEAF (STAFF ONLY),1,0.2030943898367779,107
202206_73,2022/6/10 16:20,2022/6/10 23:09,NAIST,NAIST,iMiev02,4,12.23915984130614,105
202206_74,2022/6/10 16:49,2022/6/10 21:01,NAIST,NAIST,iMiev01,2,15.727761503284697,91
202206_75,2022/6/10 17:02,2022/6/10 19:57,NAIST,NAIST,LEAF (STAFF ONLY),3,47.00774242576637,8
202206_76,2022/6/10 20:01,2022/6/10 21:30,NAIST,NAIST,LEAF (STAFF ONLY),1,7.499810751779829,38
202206_77,2022/6/10 21:22,2022/6/10 22:18,NAIST,NAIST,iMiev01,1,8.694056556687055,109
202206_78,2022/6/11 7:31,2022/6/11 7:49,NAIST,NAIST,iMiev02,1,2.6896935314869217,69
202206_79,2022/6/11 11:01,2022/6/11 16:07,NAIST,NAIST,iMiev02,4,12.775642709381012,97
202206_80,2022/6/11 11:42,2022/6/11 13:54,NAIST,STATION,iMiev01,2,14.508827659555303,108
202206_81,2022/6/11 11:57,2022/6/11 17:41,NAIST,NAIST,LEAF (STAFF ONLY),2,17.236376621832804,38
202206_82,2022/6/11 14:41,2022/6/11 21:48,STATION,NAIST,iMiev01,4,29.763801608514886,109
202206_83,2022/6/11 18:32,2022/6/11 21:50,NAIST,NAIST,iMiev02,3,7.067270082,97
202206_84,2022/6/12 9:02,2022/6/12 10:39,NAIST,NAIST,iMiev02,1,6.357727282018586,109
202206_85,2022/6/12 9:46,2022/6/12 19:13,NAIST,NAIST,iMiev01,1,5.571506153710229,78
202206_86,2022/6/12 10:00,2022/6/12 11:32,NAIST,NAIST,LEAF (STAFF ONLY),4,10.47955049,111
202206_87,2022/6/12 11:01,2022/6/12 11:52,NAIST,STATION,iMiev02,1,3.5147200548548754,109
202206_88,2022/6/12 11:41,2022/6/12 17:11,NAIST,NAIST,LEAF (STAFF ONLY),2,46.72730698164918,8
202206_89,2022/6/12 17:40,2022/6/12 19:06,STATION,NAIST,iMiev02,2,15.91314486528128,74
202206_90,2022/6/12 19:23,2022/6/12 20:27,NAIST,NAIST,iMiev01,1,11.83830244271098,116
202206_91,2022/6/13 7:20,2022/6/13 8:22,NAIST,STATION,iMiev01,1,17.052882275819456,74
202206_92,2022/6/13 7:49,2022/6/13 10:02,NAIST,NAIST,iMiev02,2,6.205298632516219,67
202206_93,2022/6/13 11:10,2022/6/13 12:53,NAIST,NAIST,iMiev02,1,21.831430641901903,116
202206_94,2022/6/13 13:05,2022/6/13 14:47,NAIST,NAIST,iMiev02,3,7.464414590156446,78
202206_95,2022/6/13 15:01,2022/6/13 17:43,NAIST,NAIST,iMiev02,1,7.632822780554459,46
202206_96,2022/6/13 15:24,2022/6/13 17:25,STATION,NAIST,iMiev01,2,18.42199698289431,67
202206_97,2022/6/13 17:40,2022/6/13 20:06,NAIST,NAIST,iMiev01,1,-,96
202206_98,2022/6/13 18:04,2022/6/13 21:48,NAIST,NAIST,iMiev02,3,16.184377371334286,108
202206_99,2022/6/13 20:28,2022/6/13 21:54,NAIST,NAIST,iMiev01,2,11.921818338607178,78
202206_100,2022/6/13 22:25,2022/6/13 23:07,NAIST,NAIST,iMiev01,1,9.486049932534218,105
202206_101,2022/6/14 8:21,2022/6/14 13:25,NAIST,NAIST,iMiev01,1,6.763327417069543,96
202206_102,2022/6/14 9:47,2022/6/14 13:08,NAIST,NAIST,iMiev02,2,24.63855421231058,91
202206_103,2022/6/14 10:36,2022/6/14 12:06,NAIST,NAIST,LEAF (STAFF ONLY),1,5.883754758986969,38
202206_104,2022/6/14 13:27,2022/6/14 16:32,NAIST,NAIST,iMiev02,4,8.587364419,105
202206_105,2022/6/14 16:01,2022/6/14 16:48,NAIST,NAIST,iMiev01,4,10.138344216136604,73
202206_106,2022/6/14 16:40,2022/6/14 20:11,NAIST,NAIST,iMiev02,1,8.234354257,69
202206_107,2022/6/14 17:01,2022/6/14 17:54,NAIST,NAIST,iMiev01,1,5.365602271961366,73
202206_108,2022/6/14 18:21,2022/6/14 20:10,NAIST,NAIST,iMiev01,3,13.311207869642795,96
202206_109,2022/6/14 20:23,2022/6/14 21:02,NAIST,NAIST,iMiev02,1,5.781992734,116
202206_110,2022/6/14 20:41,2022/6/14 23:26,NAIST,NAIST,iMiev01,1,-,46
202206_111,2022/6/14 22:26,2022/6/14 23:34,NAIST,NAIST,iMiev02,2,10.636376245997047,78
202206_112,2022/6/15 9:21,2022/6/15 10:34,NAIST,NAIST,iMiev02,2,6.159301900505851,108
202206_113,2022/6/15 11:02,2022/6/15 12:59,NAIST,NAIST,iMiev02,1,5.316920595121498,105
202206_114,2022/6/15 16:33,2022/6/15 21:28,NAIST,NAIST,iMiev02,4,18.616894699040646,105
202206_115,2022/6/15 18:20,2022/6/15 19:02,NAIST,NAIST,LEAF (STAFF ONLY),2,5.237023996,111
202206_116,2022/6/15 20:48,2022/6/15 22:16,NAIST,NAIST,iMiev01,2,4.909860631053313,78
